filename,class,subset,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
benign_125,benign,train,-2.148093577072811,0.4714864111985825,2.3478013232741186,1.045183622621437,-2.5216399034428867,-0.21788257027769867,0.06681476549604468,-0.16462576956296313,0.707100476308091,0.12889700224883058,-0.1544556006107709,-0.8478635070208171,0.6876571775276163,-0.2106649837763413,0.16161795508837157
benign_129,benign,train,-3.074321815076352,-1.8021631188114833,1.772529843294188,0.7696689461398688,-0.9348471361559353,0.011248422852780725,0.15633127338018168,1.153817119372367,-1.010475725081631,1.1576070869280304,-0.6786413253106673,-0.8187359346691133,0.5360439098029707,-0.22051631856727644,0.42645938211956913
benign_130,benign,test,-1.0997833057773714,-6.896633831879675,0.7713361294258351,-0.7352464457266636,0.33182945742250686,0.5577660590165958,-2.010485622460842,-0.26368253680504256,0.3410365575474963,1.0891515419294808,0.23467627089857224,0.8498729163577138,-0.911381406131735,0.024582376345482188,0.2921601378026687
benign_131,benign,test,0.6342064081014285,3.861722719151253,0.8843526098783936,0.7045391412516593,1.2053513301679952,-0.22725483272445784,0.3820586433553235,-0.5414840482542421,0.1480885752364275,0.5157527921560511,-0.0040017504188115775,-0.5006685548561157,0.25960359900949087,1.094934745882845,-0.3846219582905287
benign_134,benign,train,-5.946497270656338,-0.9654851841301321,2.6023069647078914,0.6391994758353611,-1.8821188095904462,-1.0009119675449238,0.3665112386727043,2.469126641840401,-2.289741703520079,-0.7998951405030542,0.7956890052212412,-0.9892413921105349,-2.0301515125462566,-0.4328434494270554,0.5095167552391517
benign_136,benign,train,-0.2825737769333973,-4.201754141503196,1.1082949379953722,0.23268576043202346,-1.0018197847442,-0.13535971763140062,-0.7758483528837092,0.11594804710212037,0.9209436096003532,1.0972945543848187,0.5496874772477189,0.20110099977075338,-0.23466994329484292,0.565503640134342,-0.450124484582276
benign_137,benign,train,-1.295932673708144,-1.1617916589090798,2.344669036264495,0.17137984611236756,-0.4695524939904825,-2.9135559837072753,0.6559623856172282,0.9619140006911792,0.2789567654199904,0.16668359025351193,0.43572660607972885,0.2582850881114437,0.23169003484569198,0.5418916293103484,-0.0809006984904306
benign_139,benign,train,-1.664297979165194,-5.800207268840749,0.984378426013647,-0.49619009422254723,-0.8982757621488942,0.16292392356813132,-1.2969123567281517,-0.809344386413441,2.4151275051782655,0.5678155242311455,-0.28492148279355883,0.5726865890672366,-0.2494327421846924,-0.4661684699650055,-0.5310514563196639
benign_14,benign,train,-8.248124391022564,-1.261498012338802,-3.4914171356482666,1.5358472568880854,-1.1452066541040182,4.230237705810971,-0.23421670809174522,-1.8222770352790894,1.4341111745918484,-0.4835300432440925,2.1299638037287147,2.741885381321235,-0.48088137647374884,-0.032575980823857986,-0.7199823653137084
benign_142,benign,val,-3.7105207769989352,-2.7563882743566333,2.873792374033684,0.01653382694485341,0.8653996879187055,-0.5259707535097371,1.11751413712235,0.91485219973882,0.24334267646092325,0.34804930337607587,-1.0675505724384093,-2.654323800921405,0.19958812932248743,0.5880471229932783,-1.3976917404347893
benign_143,benign,train,-6.126829772387095,1.0193686499156425,3.3395825411355373,1.0822593068598096,-0.16381018824468427,-0.30788472942571116,0.8877196081073725,1.381141331860728,-2.539275787891001,0.5376137973685179,-1.422614616107799,0.06416577074466612,-1.3225566084720748,0.20734619650050193,1.2517016035473356
benign_144,benign,train,-7.8350065198157735,-3.0571203394923145,1.6710160991423355,0.45655279500417784,-2.284340026897683,0.12249519993946718,0.5281782162704283,1.377528831773856,-0.0002069993080878551,-0.9112980548833888,-2.2576379041107284,0.16685698437275875,-0.3846895654914181,0.1412366580334038,0.6358706656852525
benign_145,benign,train,0.3086762829559455,-0.30428253948461864,1.3481409788545902,-4.115200715311526,-3.303535781787953,0.8512167161082713,1.8481862842390087,1.961107835431676,1.439360668435185,1.7224626554581044,1.580071871251461,0.4430731445688116,0.9047095283229272,-1.0152110243039312,0.3458084080666587
benign_146,benign,train,-5.911132047615314,4.44919168990749,2.49667600963339,1.5256330624504635,0.8114271300642283,-2.4713413825148027,0.8367094171470573,-0.7433409343993664,-2.639123633215443,1.7088985287937257,-1.2911379688300413,0.043201745395805596,-0.11379296956481512,0.10999786458444694,0.4771208134501183
benign_147,benign,train,-2.1610479735751427,2.6414076308035086,2.380908638121305,-0.887125288445816,-1.4204770894698857,-0.904304882666214,0.416759093873665,0.22768878364298173,-0.9482793240916096,-0.07533071161289513,0.3595995210226453,-1.2309772190205166,-0.5532960055151955,-0.035432065962665384,0.5480021774790033
benign_148,benign,test,-2.464416918349019,-8.830686645749905,0.5028073951304808,-0.8820763066077518,2.38676427659967,0.9475463562818721,-1.3635497085743655,-1.1757825150914156,0.49471268908496974,1.6194610340909468,-0.20860688450983014,-0.048044474555411706,-1.0159773538507169,0.22202811762715002,-1.1006687371527153
benign_149,benign,train,-0.5633950294397975,-0.9996978321770287,1.396606912676488,1.074543891189268,-1.5927378921101651,-0.25709067293723953,-0.2528716170579505,0.533817223114699,0.3148294318687354,0.3618707037644661,1.0543644705901407,-0.056197404867453726,0.026750340438739167,-0.25384299751354944,-0.4122779825896956
benign_152,benign,train,2.409851295838865,-3.97141204862718,-1.382576692597473,0.7916312842849286,-0.6368095790409659,0.4315930958185739,-0.5053804285994627,-0.6551107794574584,-0.11531348650831634,1.1275663639609783,-0.7520816739939925,-0.10054941817133416,0.16489951466976485,0.10643051128936375,0.9074480789246882
benign_155,benign,train,2.864019399649147,-2.622156055763149,-0.7660644339897926,1.4214156207724746,-0.5802699246633124,0.3669078134448692,-1.0078419203256759,-0.20544101825130043,-0.006699187671203226,0.5705594287162361,-0.13502903774790953,-0.45717711584683746,0.10828638712857694,-0.10693160887885807,0.5539498332100783
benign_156,benign,train,-2.281673634421878,-3.826865183002045,1.6172658859167472,0.47011941475561203,-0.5162184981468086,-0.014605812331117882,-0.11980609564239393,-0.0002029007732974939,-0.29286576224460104,1.1210839952980798,0.3029633935715141,-1.430111901550187,-0.032287737209079015,-0.005630843727651754,-0.03237222650214518
benign_158,benign,test,2.2436072574272217,-6.460596958081971,-1.6454845700925864,-1.1448130763905433,4.800795570518023,2.2846292141248745,0.4197573627513974,1.687566429270511,0.2957811919195095,2.3473234735148707,-0.19184306223315303,0.0586812149949003,0.2747058069087018,1.4379706645315355,-1.1689250922190422
benign_159,benign,train,-0.7074035166563113,0.25935103694006806,0.6036099058647167,-5.1626372146433495,0.6288054840292775,0.7194124079886765,3.6198078943085013,2.8993390060780015,0.25694351467941906,2.0097942387310814,1.351412912350257,-0.14475041989713205,0.5466747414435071,-1.8169187484732026,-0.3107459980349816
benign_160,benign,train,-3.9210727810126595,-1.7578061020234799,2.768701463263529,0.8752196889610041,-1.2215257104273682,-0.02196234806419191,-0.5232169582349995,0.25384239660068103,-1.0422737043986559,-0.6888917412485975,-1.2442901574885579,-0.7100780550952057,0.09996308303175523,0.27776594943898714,0.4110368100990614
benign_165,benign,test,-0.5655633334243516,4.079939181719963,1.0318407720716969,-5.57806370837208,-0.7819276123343181,-0.2467485439229746,1.5474607461898746,2.5912817240695594,0.9294417466774288,1.1697323421138652,0.6669024959229414,1.1779837303913965,1.7045984395403977,-1.6502635659015132,0.42660637261957485
benign_174,benign,train,0.7378576910283958,-4.451350074762352,-0.10931265176125787,1.7179813986974266,0.3218954178073232,-0.47185231120823384,1.0977121320303487,0.1993852622134789,-0.1507303614529278,1.5892501369925565,0.5528421791697349,0.3748978877838069,0.9134523172640924,3.2568793097501745,0.7862855931292918
benign_179,benign,train,-3.0866167647297673,6.392603251728924,3.297353237457444,-2.969487343173353,0.05434670975679504,-2.2725632709317494,2.0869792014044157,-3.1795860455786236,0.31985611439938716,0.25819592666293545,0.43207959042381666,-0.5675200832758716,-0.5097016839761659,0.13137158735782925,-0.5455087610967704
benign_18,benign,test,2.48732512832687,-4.121741914947856,-1.2165064434808175,0.7503653613487139,-0.6195428835255953,0.3018407605375072,-0.6408392223205474,-0.5560232049827183,-0.8855956071910736,0.9767215932743146,-0.643580214332713,0.09060351677530463,0.028600868941215492,-0.4611183194149794,1.1045659864041
benign_180,benign,train,-0.9112533977116261,-2.1609548801301375,1.987981198255805,1.234941189099831,-1.5877527637150375,-1.4151449377219967,-0.4922495693929448,-0.13453137589698574,0.8781380673797612,0.0940023355128001,-0.19782142178762258,-0.9883381170468051,0.38952406618771773,0.8685010050075279,0.05753983855820908
benign_182,benign,train,-4.844333060282039,-3.036369195740146,2.581350948446437,-0.2061963842137314,-1.9271783390519728,0.26320350821808264,0.19754464253945814,0.2524282277415315,1.601571820143922,-1.7815469138338114,-0.020549660844114085,-0.4565281480473685,-0.5686972422060892,0.178723057787872,0.3830037623817394
benign_185,benign,train,-3.1538461954680104,1.8655186760063456,3.164189314528422,-0.12816070942110874,0.18845318912040576,-2.6027353035114222,0.4585751286266197,-0.2262103644679088,0.8942316555064427,0.14547156879104142,-0.5155695050076037,-0.02077583283337817,0.5491844635363428,0.04775338801450755,0.30374053830190567
benign_189,benign,train,-6.784322052086726,-0.5107230849335503,1.1250038515578307,1.243505223892474,-1.673367874689163,1.647124788879329,1.3028967520136794,1.3657554057301229,-1.2241490406738527,-0.1333388445553816,-3.0866661978185563,2.6337917433626488,0.9951091625788318,-0.8304783309644431,-1.1859245950877328
benign_191,benign,test,-4.170183055067304,-0.2299432691482675,2.4674278481119525,1.4836478293349982,-0.48030214151109774,1.5422165634379377,0.855300826376113,-0.5604010272584069,2.6042757145236077,0.8387088775439049,0.6257190066563382,-0.14920771421678478,-0.4604891819467743,0.008014216906654584,-0.7044555247401266
benign_192,benign,test,-2.3920069808320443,-1.5867305657085748,1.9687424462820662,1.18932239350244,-0.7132103222635229,-0.08318909104914136,-0.678506999660159,-0.4260603588397359,0.6383952143315093,0.9238157612709665,0.44999983966278495,-0.5927868864657354,-0.8180947631662246,0.514356520865528,0.81276250504169
benign_193,benign,test,-2.5345505072245165,-7.682003054935216,2.3903157505058754,-2.0829046803023297,-1.4776579683245128,-2.974142805194071,-1.6399823547123493,-0.15849320006246406,1.6994218924188098,-1.181967107176784,0.22509539133727727,1.265028841478738,-1.574956519189275,0.31140907829646525,0.2542533277141577
benign_196,benign,val,-1.3374620538470858,1.6011038815784213,1.701259015760222,-1.4930320754566409,0.23915014265097478,-0.06190416308140753,0.4468359353512325,1.8971007488170106,-0.7425082633768253,0.49339230162537884,0.131576325612071,-0.06225156657096812,-0.32358285287646565,-0.21595199233946222,0.04205295547638103
benign_199,benign,test,2.745643015888172,0.5013866141298857,-0.6385157485786,-0.717417188367239,-0.11851589425868847,1.0640882418961057,-1.0553308593918116,2.734694791583161,0.724404494481431,-0.9627753624516293,0.8909363413761119,-0.06221702960276834,0.01724034105934144,-0.12853315155454376,-0.7744863259562831
benign_2,benign,train,-2.1023212059078102,-3.22051962493788,1.1003097655613794,0.9114228322313024,0.7953735156773306,0.4102818999232298,1.122013866560067,0.7329703214532094,-0.3642361068518647,1.401160091771161,0.6839382494184361,-0.2862743153176723,0.38324434499332793,2.521712907696107,-0.008953423918444534
benign_20,benign,train,-1.0313579074494978,0.3620367426517173,1.501839395354403,0.6890438853687445,-0.37131289805160644,0.07703648386706916,0.22288471795402054,-0.48554748897923644,0.26117639996492503,0.7895861026687755,0.9338800527357024,-0.1407119430880867,0.29633512487498503,0.2362027790938075,-0.38365584260117025
benign_204,benign,train,-1.034839562756238,3.5066982874085646,0.32698766278069435,0.5291721031116261,3.5788640290981912,-1.4025674291940657,0.3052054258360301,-0.5984220451151612,0.1443490316270911,-0.5301432277047758,0.42466328899362177,-0.16170270400293726,-0.04523504118977062,0.9228047222098699,-0.34654602607738
benign_207,benign,test,2.629494299086905,2.648384961887195,-0.3912925635251504,-2.670319077043058,-0.2799898761762405,1.729163843593232,-2.091669374830922,2.1858285076568027,0.7545151259990851,-0.9953284953073991,0.634713125486117,0.2390745208108075,0.21751908148389987,-0.04492434611732565,0.1456182906686362
benign_209,benign,train,-3.9203086789395356,1.921915757520117,0.31139695413241053,1.1883842928951032,1.3280085600470213,0.14714705743727058,-0.3915666100985216,0.09511836571695244,-2.00463792320435,-0.04663176924517714,1.0502253768581027,0.26955603878115164,-0.536183764718371,0.4377129026237602,0.5795814198057769
benign_211,benign,train,-3.8779427591137408,5.736069138034966,2.580949143772143,-0.4040818053796345,-0.2522625634087197,1.413146295987314,1.7048387426910059,-0.8080980563085451,1.2803712174201667,1.0686638617613429,-0.8281897584855825,-0.14285248247451282,0.5260463496713298,-0.5991516996134957,0.5318119812424048
benign_212,benign,train,-4.46750622144978,-1.8701941330131253,2.116102237228203,-5.718596619322237,5.922220662826938,-2.8346777300093597,1.6220988613201373,-1.119577688241962,-0.24761154455914744,-0.5400225585981967,-2.2547067191741474,0.166856755222989,0.667695192308584,-0.63131097388287,-0.16103471050974225
benign_216,benign,train,-1.775867295310448,-4.673616216120178,-0.15491087403705,-0.8227798434760164,2.7653760967210137,0.31992297440521617,0.8191542683782193,0.9934350659341675,-0.769997210850152,0.11424629167678817,1.023536218486842,-0.3373791799852405,1.8488890746102702,0.0532982416890062,0.19543661761456904
benign_218,benign,test,1.7210229108900643,0.438189710803587,-0.6686559306001715,1.4627179506538015,0.9133412786407756,0.6342386397443328,2.2608489626877097,3.1146314830781563,0.5811550498748631,0.0006344294057277257,1.2405050028971587,-0.032942436344362655,-0.1072643274457515,1.2112451274887637,-2.651038219877394
benign_219,benign,train,3.1374469390246142,-2.710024764858936,-1.3519725239219818,-2.6075916047078627,-1.5386365518574325,-0.25038298531127146,1.48213764702261,-0.6923276972190555,-0.07145968250989072,-0.035714314026201455,0.5794645642858661,0.11169803288985983,-0.0783438264963898,0.2206476392816239,-1.3949095450642306
benign_22,benign,train,-4.301236957382645,-9.839047596756336,-1.627046516006799,-2.3226646039774552,5.084997240098001,3.2189242621307206,-2.327946284222534,-1.9587260909145168,-2.112246721946801,-1.0015786695808093,1.3208657651746523,-0.0740632652420728,-0.6635452529232785,0.22041313281560107,-0.010131873603946141
benign_220,benign,train,-4.5993683336380595,-2.1096186727280792,-0.2505375629346699,-0.09460935419097825,1.3538358301313762,2.1215475092090466,0.46737536085839865,-0.1455701874229035,-1.940591570843057,-1.463661316565857,0.8233735979513632,0.2627256755442677,0.42206147208625205,0.1631766609881605,0.062788648159023
benign_223,benign,test,3.4141586833729005,2.142047393401746,-1.0727538802527703,-3.759332895150407,-2.2600539356025475,0.25415819258993494,-1.0827286455177054,0.1522897381104156,-0.03421927569597239,-1.1261536127751552,0.26506863397042524,0.023532026052801358,0.39642344262289536,1.4696497963220485,-0.04639041885917844
benign_224,benign,train,1.2250080151656446,6.0846641175237,0.6872348176879104,-0.6292644305303966,5.246987875536805,-1.5489393272371836,-2.978618216467117,-0.38363081264439625,0.8665775549648506,0.7346156738796321,-0.11026848890768648,1.8396164868287956,-0.5319768738671179,-0.9580419253019338,0.4411470721239836
benign_225,benign,test,-1.1958606605796143,1.8804970846592515,2.1460579848870496,-1.5161883807929448,2.273604482052549,-1.3410937961662852,-0.5410200160860218,-0.07881303292479881,1.0723860350012413,0.08214418046583946,0.332844952988159,0.5950060762760333,0.030643990407903488,-0.48982373360935044,0.0901675009486288
benign_226,benign,train,-4.537729367748091,1.7899863405899532,-0.2926633408412427,0.2044735599622224,1.0595719779109232,1.7779270386497439,0.006532757704143896,-0.43851780727593503,-0.4588138986866865,-1.5759674491011315,0.5871242397627165,0.4906004923401063,0.3742739836672171,0.44672873468849295,-0.2952887148712673
benign_228,benign,train,0.9145659684436371,4.203857686986524,0.39541940566027567,-5.253073090020193,-0.7621086855266138,-0.21414001990284198,0.5671327283992679,-0.8077758962059004,0.2710533427204116,-0.1447009262092852,0.32788400505128235,0.18825726469509932,-0.44021258999813023,0.7069593310654976,0.07985412470712899
benign_231,benign,val,-3.257315841954027,-2.0871467463271784,-0.26259634768103707,1.0808059436348152,-0.6996093123255758,4.004057677520551,-0.1279229757546519,-0.3203965647384647,1.817363964262718,1.3392536221724354,1.8413610799054398,0.77945393180155,-1.5169116483498843,0.4043954620058495,0.32550596646167074
benign_235,benign,train,1.4940807831958318,-1.1080495324753579,-0.011950785070126712,-0.931837697209163,0.33265347330627254,-0.2312798500686402,-1.1162570070857478,2.9670923128834024,1.052844680884995,-1.7628198190530222,0.16105171223123008,0.18642820454937825,-0.14862220743443183,-0.555952283531339,-0.25134466859833426
benign_238,benign,val,0.07562192905359796,-3.596488206851635,-0.42314908775141197,0.7236284246815866,1.0725604690928408,0.009648365361270367,0.24924508660010494,-0.3277576803053304,-0.9597845553205548,-0.4746800862474733,0.7696922489799751,-0.9081867435522065,0.10475102925304376,-0.6862698301142632,0.6305507639584776
benign_24,benign,train,-2.995143552986577,-7.6647585638035745,2.272482735325163,-1.969574752529465,1.1266280406669975,0.008484177691056213,-2.3447581493455543,-0.7633494156878454,0.6684692469060814,0.4387644938774403,-1.003605928184931,-1.2203874973460958,0.024336292194760138,0.14564253382797468,-0.6332660211874889
benign_244,benign,val,-5.95818382864949,0.5517054914857021,0.5231714297726451,0.7002179749934925,1.6639463604156082,3.0318348399106467,0.7921073400494578,-0.7204431238682196,-0.11526071604246502,-2.134211104889985,-0.41372203868280905,1.6185491576272328,1.045640973569973,0.2587980324751584,-0.10131645855962218
benign_247,benign,val,4.743892646864382,2.289696922673795,-2.3437697287464383,2.307466798892027,0.3025924462707822,1.4916451920520708,-1.8401004062029351,1.118065551308667,-0.4640420042645958,-2.1240157062140215,-0.26674745117434695,-0.3019912380492636,-0.7724219333854345,-0.8293251606641927,-1.7471706283662336
benign_248,benign,val,2.09355025010958,0.8275823244233947,-0.1759687204803418,-1.010533207142168,-0.4032223865731996,1.304131771908755,-1.164667834500561,3.7531636401136423,1.4374653867914295,-0.8360328877216496,-0.2470532020736135,-0.08277808269495229,-0.2172965924931697,-1.0043665204206378,-0.5238336735038888
benign_249,benign,train,-1.0055971527106256,4.050721527503842,1.092668003672616,0.27502111090888753,2.363945638808718,-1.1160079060671617,-0.973272601910897,-0.699589816298783,-0.38113603642419147,-0.8036871910029769,0.11503227002552127,-0.3074777769158956,-0.06948727786163637,0.06485851122429658,-0.026137657051683187
benign_250,benign,train,-4.926230878923746,1.926525110814698,0.7104091673169538,0.09689288580979462,0.5073475712501381,2.519107228318243,0.7947334622054968,0.3545934302210734,1.4974449778887595,-0.0661390589967934,0.06121995092943718,0.22802235714068367,1.1022219383621037,0.05834567100888036,0.14103106838666596
benign_252,benign,train,-4.281966776456133,3.053390707372613,0.38963062390379855,1.4564931591422783,1.5506197313973171,2.609498848517228,-0.16697581195998656,0.8488948437723544,0.24326708543171222,0.07554890841937752,-0.14564847305852252,0.02347926652163554,0.13989467448254975,0.5801820477833657,0.3011506147728777
benign_254,benign,train,-3.8739572452959394,7.350899696057329,2.365956308648624,0.22600234304002884,0.6565967499472372,0.010373386451933876,0.7224627378843036,-0.5142542644502798,-0.4107662216006761,1.206339447800514,-0.951713090963731,0.16613547252167268,0.9549927471492148,-1.0792780061712348,-0.07410542108543937
benign_257,benign,train,3.1208772565263367,2.155552601320259,-0.6586760059087725,-3.702111592534606,-2.481087219637383,0.13735663359930478,-1.7527522350093394,0.633974190017825,-0.20938984904256397,-1.0465195707342025,0.2662182683096245,0.11127678384051642,-0.16694545631194066,0.687499702266379,-0.32211760260694794
benign_258,benign,train,-4.160745428073277,2.0915847345572494,1.1946613377962634,0.8958528968190784,0.7672955316266855,0.5107379195441684,-0.5445501122170288,-0.27756367836918405,-1.0607731292768021,-1.196345576190097,0.4333234873034552,-0.11756506828002956,0.6754280566725276,-0.3652990478699021,-0.5342362211929156
benign_259,benign,train,-2.6935133416972845,-3.1239165692679043,1.0303033274151248,0.45776624078472067,0.8355733639602926,1.7050854083947886,-0.8504921373311172,-0.24895153675629386,-0.4751165964733827,-0.9048986133839452,1.0060276731671778,0.5340561194716933,0.490416276065255,0.7512194994553582,-0.2041133789928028
benign_261,benign,train,-0.02922658477106271,0.7202500090172339,0.43099746816015677,1.9945755904507394,2.1685964312479333,-0.24161487317459923,1.4524221231645154,0.49347206339621347,0.4065425320877847,-0.1972002318717784,0.7968798751838155,-0.36784011399106964,0.15722653568138228,1.992266333997462,0.302492058569129
benign_265,benign,val,-1.9115775923911325,-3.3469508210412413,0.5790309684886032,-0.6885865138532803,1.6785110209499472,0.2912909487071754,0.023946855974585356,0.8142243729555453,0.6557178157556472,0.028507479089161555,0.9227405235335571,-0.8985212008316479,1.769717773758005,-0.22470983964332755,-0.0944751725448218
benign_266,benign,val,-2.7119102258171712,1.1814886268444298,1.426367942097236,0.7346631361949701,0.3084048786116304,2.5736169407188547,-0.17368313653416706,1.3467801497629937,-1.323056722795415,-0.7794194029320987,0.8479260777969694,0.2706801486641104,-0.25526366737440265,-0.7680905358727506,-0.5143930440924871
benign_269,benign,train,0.06428685726235794,4.943281615320329,1.2017356215541626,-2.343912037038304,0.0584646744517897,-0.8871975100923497,0.6409797722510969,-0.1077025673851781,0.3472332065058158,0.7075599857267243,0.19635485063489827,0.07656348222878201,0.3841669984085661,-0.8844468296423068,0.2451245741172579
benign_27,benign,train,-3.3890618098269303,-4.811490354775335,1.1104700407416754,0.5982805744088039,-1.266140135675312,0.076845774498461,-0.6594232647198119,-0.5954571218507808,-0.24081346547095306,0.9866148765533764,-1.3863621617822584,0.2756063770602354,-0.03690902178111239,-0.18261429011575944,0.29933725650083515
benign_271,benign,val,-4.599241018675555,-1.9549486533098719,0.08669243560544118,-0.6073770731562093,1.8016490353601005,1.7062829180064203,-0.5673975392300381,0.3603515269738513,-0.5659853400237305,-1.0911435021862548,-0.0630209254314837,-2.028667923989802,1.0787901421880886,0.3251778313863462,-0.5351258343335712
benign_272,benign,train,1.667220324070971,-0.4727326345670357,-0.30860644704478934,-2.6904694765530457,-3.2249569502803075,-0.28086770633311736,-0.014170749659803873,-0.5722385254089896,-0.6034672190523155,0.23002915828086176,0.8698721659715334,0.5208444920632005,0.4027664391181932,0.5230592608363817,-0.25458162084304725
benign_273,benign,test,0.272962451792944,5.305699741250497,0.5723645923367963,-0.37025926263393905,5.9803691509379675,-2.042371864222858,-1.5125556089585037,-0.3561401734239993,0.8789004029741094,0.47768917972567493,0.38707013379257854,1.7618191897843327,-1.0651625951441392,0.3816211865944261,0.391126742784899
benign_274,benign,train,1.0210184157659388,0.6219319323419974,-0.32249416792938523,1.3685465323933574,1.0636504688894155,1.087658941546154,-0.16788590648813054,0.7393651960334846,-0.7565934471602667,-0.44861525540571207,0.839575464686183,-0.12593345417265686,0.24324284036446395,0.32989315817577375,-0.14589972475585913
benign_275,benign,train,-3.677210372725945,1.078829172734252,1.0906675942725723,1.0372228662136092,1.7062647475162376,-0.03462083895741778,-0.49145364062225655,0.7406073075149655,-2.390918131948284,-0.27245385364215974,0.8795532086629897,0.28804936137558423,-1.061124999591049,0.26235227507177195,0.7889854870294488
benign_276,benign,train,0.9465246151277935,1.2412260123173977,-0.12518671164583176,2.4419669459404023,1.535078531469046,-0.8510989450295068,0.46644830769041945,0.5934036026659263,-0.17790001187309207,-0.8932830574585896,0.26348058726249524,-0.4227639245456456,-0.46437331070522486,0.06138849636231788,-2.025384278766008
benign_277,benign,train,1.134573938382192,-1.8366086145329106,0.2737653013126631,0.5902515228941472,-1.2446158635798608,-0.8838563676908231,0.014069434601618497,-0.23184843142652017,-0.25579279492873214,-0.266165237446538,0.6925651009872477,-0.3474977825535171,0.19247072421361702,-0.13804159548931294,-0.35479575046381095
benign_282,benign,val,-1.6022100471414271,3.2020477370370872,0.6796756901231483,0.3716135743890654,3.3989260444895817,-1.083375334379355,-0.19968874248270202,-0.9122904757798964,-0.2286009095932059,-0.8276167799161149,0.506599409000869,-0.07941398556416225,-0.34215326571864585,-0.29566418613347706,0.04220953611894343
benign_285,benign,train,-0.3426839036852987,-2.073005822543007,0.02913672245275457,0.5704248203816076,1.2127341106269314,-0.77690011487507,0.7303031715651044,0.43514406903844777,-0.03159789849849437,-0.5880975385789377,0.042334820943694576,-0.38953477945379905,0.8627365615165671,-0.17589039549820873,-0.2815995596607596
benign_286,benign,train,1.3225514504657345,1.2875431884953157,-0.9235147676174948,1.4925361202907892,2.2459840089754173,0.3324933630874847,1.1831809819480559,2.3501471816835986,-0.1258876767511617,0.5704386828646507,-0.2303576104781821,1.0241230794831362,1.3475769604797878,1.1900093294209684,-0.9673477007312169
