filename,class,subset,mask_source,mask_area_px,wavelet_levels,int_mean,int_std,int_skew,int_kurtosis,int_contrast_lesion_bg,int_delta_perilesional,morph_area_relative,morph_perimeter_px,morph_circularity,morph_irregularity,morph_aspect_ratio_wh,morph_solidity,morph_extent,glcm_homogeneity_d1,glcm_contrast_d1,glcm_entropy_d1,glcm_correlation_d1,glcm_homogeneity_d4,glcm_contrast_d4,glcm_entropy_d4,glcm_correlation_d4,wav_L1_LL_energy,wav_L1_LL_entropy,wav_L1_LL_mean,wav_L1_LL_kurt,wav_L1_LH_energy,wav_L1_LH_entropy,wav_L1_LH_mean,wav_L1_LH_kurt,wav_L1_HL_energy,wav_L1_HL_entropy,wav_L1_HL_mean,wav_L1_HL_kurt,wav_L1_HH_energy,wav_L1_HH_entropy,wav_L1_HH_mean,wav_L1_HH_kurt,wav_L2_LL_energy,wav_L2_LL_entropy,wav_L2_LL_mean,wav_L2_LL_kurt,wav_L2_LH_energy,wav_L2_LH_entropy,wav_L2_LH_mean,wav_L2_LH_kurt,wav_L2_HL_energy,wav_L2_HL_entropy,wav_L2_HL_mean,wav_L2_HL_kurt,wav_L2_HH_energy,wav_L2_HH_entropy,wav_L2_HH_mean,wav_L2_HH_kurt
benign_125,benign,train,manual,4905,2,47.49826707441386,39.925221221122655,1.046704942078833,0.4609908928422137,0.5285374081950287,100.0027741584058,0.0112250782666005,287.9655102491379,0.7433064908577263,0.2566935091422737,1.1794871794871795,0.9757310523155446,0.683528428092693,0.800113922418052,0.916499260018928,5.379651161885373,0.9804901938572008,0.5197604214397114,8.047778958128394,6.532688931755982,0.8091843204594287,15650.633053422664,9.205987622738064,96.9924072617696,0.4638427403989142,119.27612822894214,6.500725813417009,0.4676941523511608,27.785313723468025,35.651297353775306,6.494607487612801,0.2712537643391737,32.59430614589567,48.68668588123597,5.641434404160531,0.1568004274842508,46.668110697354656,64935.01547495657,7.483512227598553,202.25270096366728,0.7455479578511843,1070.3909064152342,5.637562279926956,1.9521245868102295,11.702172253953329,361.017260838611,4.403188332271795,1.43047367929724,48.18914779293744,170.71457999252272,5.17557255277106,0.1516724639390738,13.010294193675378
benign_129,benign,train,manual,6490,2,54.387519260400616,48.61951644041578,1.7261702169998312,2.825269874785028,0.5335295474890219,108.84861337052595,0.0142660878166727,347.8650041818619,0.673958384308002,0.3260416156919979,2.140625,0.9728676360351178,0.7401916058385718,0.7919139547420785,1.1635027294926688,5.541583376917764,0.983296623599632,0.532224461238433,11.531184162602148,6.735857975282823,0.8073754632082272,22047.78004270295,9.354564256244885,111.93710934724244,2.5923593747822293,183.3049505437044,6.757126602221726,0.3298059279020581,41.56863887265976,80.70389761287232,6.007185355881413,0.118262512470527,46.95654259934902,46.08660151979797,5.935123810603146,-0.0507167271816903,48.814406801956814,96387.79891349153,7.629117958962881,238.59598821770496,2.183453426162755,1434.00658207002,6.181293081528329,1.3509915897875664,9.66290988014772,302.1656128050216,5.406203317404935,0.1522585260550402,25.28135747188678,234.9120208570212,5.014625354909358,0.1942297837566156,23.58858209955039
benign_130,benign,test,manual,14986,2,15.211197117309489,27.70214707257393,3.027092549363064,12.24930297977244,0.8479467948261924,125.7922421453126,0.0566595587012062,497.0609624385834,0.7622128733638432,0.2377871266361567,1.7547169811320755,0.98223766140068,0.7600933252177114,0.9137745398167848,0.793045118005969,2.8369718364538667,0.9604691263253468,0.8156269612394359,4.906940814362351,3.266411671121012,0.7041769885731365,3758.249761747849,9.236715345565468,30.686503103869924,10.855274339710604,156.59984053204215,7.348430088002622,0.6247445415418915,37.06345143306959,35.69053213555704,6.771112583661609,0.1855756368642639,82.91478807663891,36.552202669286594,6.29526442577496,-0.0467901160384564,99.0242479405133,14170.90733515658,7.691548857363413,63.74020517650253,5.369491116454094,1244.1841324204868,6.18916472714213,0.1141750640516248,21.49586963426405,167.1254377556902,6.197267301296145,0.2382438443980803,23.24940283672541,172.64275965455622,5.533964881984991,-0.1908532850950645,37.82421240732635
benign_131,benign,test,manual,67475,2,87.4929677658392,40.14494956245046,0.3473934870302794,-0.2472537716513021,0.0249257834817023,17.163080019128444,0.2642503279876142,1007.1097328662872,0.8359863206756003,0.1640136793243997,1.2298850574712643,0.988080071460852,0.8053735333785936,0.8152946767922729,0.6132597974701915,5.8102144981862525,0.9878249278736306,0.5052619343878313,4.967034361832496,7.303815475310964,0.9007883994745208,36889.65810152525,13.608407702235516,174.96061879543413,-0.2218732356954404,28.61572140410832,10.37346404678522,0.0793739220755614,45.14419462148489,7.829188001794042,8.730337707595474,-0.033202159446988,138.15322929001206,5.252937159276859,7.337429650311278,0.0160495477969601,310.23396446870106,146605.8160994706,11.674370732040508,350.09861487634606,-0.2066652078331059,362.4269604169765,10.036170583243509,0.1793546952119483,6.386558046536642,64.7731377313672,9.3787677116304,-0.1021235940405718,22.02494548864922,22.27624849305316,7.83709718470741,-0.060168970399811,74.585054910129
benign_134,benign,train,manual,1257,2,49.87907716785998,36.76405256013005,1.2884315353542728,1.1708940835323212,0.4250459970694112,89.68952604598428,0.009638831377961,149.84062004089355,0.7035355035105584,0.2964644964894416,2.230769230769231,0.9843382928662152,0.8335543766522975,0.7325646887836552,2.395655059663781,5.508649038717881,0.9404756078813458,0.436694722573818,16.202156907252817,6.67250691300758,0.5862672842267231,15201.950190992606,7.551041361285227,102.28003230091228,0.8543439384486318,232.995422422922,5.811931742797783,1.530981095489607,11.742311833858484,55.458646744934384,5.235791078412795,0.1721300892080254,19.619598759100946,42.86459785382406,4.768282593186206,0.1577967916216879,27.767655430843803,60375.41269770876,6.097459273428346,213.66946603130697,0.8577165060612639,1837.140489222948,5.060920637200839,4.804970739087914,2.133304654688028,335.0361213907098,4.843637933111814,0.0666716196393085,3.3577799378106654,252.36939116518727,4.224031377263261,0.8632595309654906,6.365181992474749
benign_136,benign,train,manual,16264,2,26.668285784554843,33.59768685987863,1.6693643402626757,2.8973093755687174,0.7703806396840184,102.54865110409584,0.0315949382826365,510.433545589447,0.7844383415941909,0.2155616584058091,1.6944444444444444,0.9869530918132248,0.8229103420356086,0.8968554576076588,0.3821239577664208,3.8254798521254063,0.9883178069813712,0.7266446540984219,2.934939672758312,4.605188372342274,0.9026774604289144,7764.192464998758,10.176016809608774,55.2781112597478,2.891092987315016,58.08136655806876,7.1727566346777465,0.2092785538072755,72.40300489645884,16.766653912399345,6.523317356886976,0.1141805968241936,88.52023177696614,14.859892922935956,6.181983680439108,-0.0216161148722382,108.6618863460523,34388.48952971367,8.353449520414765,119.06007869485217,2.809176111687384,410.2856940020654,6.906642703245295,0.2856800902716305,18.071698250676025,83.96418925282012,6.636878038694555,0.2292807417721869,24.309308830963467,58.17557963887127,5.5995020044878485,-0.0133480912316537,45.8560349688119
benign_137,benign,train,manual,5551,2,69.72959827058187,26.64144086353438,1.06664728844871,1.106408217310218,0.3227098331595995,75.89886976319377,0.0123601109760276,304.4507910013199,0.7525699583997391,0.2474300416002609,1.4054054054054057,0.9745435393241316,0.7212837837828465,0.8681750796318278,0.4010266993469476,4.5973169249208485,0.981040238969494,0.6337370471987853,2.835673819249438,5.659848641393732,0.8526232549874768,22040.763635020103,10.176543176558576,139.2993032804719,0.9152608199231596,87.02799850641071,6.0252821465069655,0.2311354641063398,49.70747078638991,21.01859543185959,5.805867115340979,0.1826737142640674,52.55210966804933,17.063146943168295,5.602557890696662,0.0514637910356915,61.463688360154734,88386.60153651645,8.391470209340373,280.52776957840666,0.7946166597897353,531.889985082115,5.479453427709397,0.6851868894665635,14.752525719516091,88.43575533357792,5.640789804626481,-0.198314231058575,15.455735204783805,54.27849693264404,5.333750499762237,-0.031945274459188,15.173769891924682
benign_139,benign,train,manual,10374,2,15.94331983805668,28.77231687976701,2.820337718432814,9.635566627628933,0.8490846779148459,102.01473849705084,0.039372409709886,408.6345566511154,0.7807031411668728,0.2192968588331272,1.5591397849462365,0.9818285065294512,0.7692992213564929,0.9199604987109402,0.3352612931851123,2.836683397600237,0.9853588669548774,0.8091751437397967,2.233365551154475,3.3303444979281034,0.8895791062017352,4708.327085113617,8.725419853764983,34.29634317124481,8.026063367590393,76.42972316207081,6.134840411580686,0.1357135494425831,119.49653548077995,21.75071528118091,5.746967693458531,0.0140344514287019,95.31740880576103,13.677210792674272,5.721136547560462,-0.0333766332928632,115.36450515723983,22170.91939390728,6.891245298657502,76.03762856606231,7.001916034143436,348.67921456663345,5.384367173911787,0.4764645698018951,33.049944603202086,131.4911028858255,4.834848924880847,-0.0296057661600531,54.55763431763591,47.67548468467384,5.24017926762792,-0.0038614786811728,30.850047474684
benign_14,benign,train,manual,4380,2,32.94337899543379,63.332870626748,2.5473358518068343,5.570389866347005,0.6670251321177068,70.31495031407853,0.011800554464408,283.23758828639984,0.6860917528536207,0.3139082471463793,2.055555555555556,0.9774603883040004,0.7307307307295117,0.853346072875661,12.643893303625235,3.798937552264346,0.89227011016487,0.70507428068481,49.43008891544247,4.422283290796608,0.5494534581394169,19955.84960383921,7.528106892341373,69.71792131310427,5.019098478106432,631.7000070876754,6.274464715790423,1.077257205714843,24.07915768637549,538.2389079510295,6.08196349503184,0.6366554437382234,22.595687750639403,171.97857145864444,5.262453972004399,0.0676729142883135,56.79696161357799,76713.22171178891,6.101450963145271,152.71593560608954,3.604512605309489,6368.872834301947,5.063583414724028,3.1887709878418056,17.639851768020208,3696.16148744402,4.5194592970503535,-0.017337768783012,25.29123364062277,846.8494811864458,5.518655472994726,-0.4297798059536466,7.730673387925345
benign_142,benign,val,manual,4471,2,76.12793558488033,51.23543444703035,1.0723781405297452,0.9308006383379168,0.3275473075769823,122.49102437830422,0.009786153610436,253.68123996257785,0.8730474140122602,0.1269525859877398,1.2272727272727273,0.9856701940013544,0.8363262252135497,0.7231163442656177,1.3895349558769157,6.3194224570429,0.9822671071279628,0.3803441395551667,12.1927746646606,7.739298226843022,0.8290167281099886,35599.53694614428,9.337885164032588,157.48006110063105,0.8603987077518154,130.48082359206128,6.578813246985115,0.6082689044734968,22.69463763197927,92.4628807025032,5.779740093423444,0.4926060416583235,40.31117140275371,43.38535082647382,5.512294615113823,-0.3041306458237092,50.97487414594024,156601.6668524846,7.540829181795139,332.63870901160846,0.6869333889620366,1323.0476864159662,5.143257733952971,1.3809046757586037,15.52124781337935,564.8293240185333,5.341638224280791,0.104624523139354,12.959314332320758,271.8070462027814,4.853835710760067,-0.4255456999043883,15.391868739635523
benign_143,benign,train,manual,1392,2,81.24209770114942,32.882752932612505,1.0310198207034205,1.2945146191091972,0.2339627024897436,111.07124379211862,0.0053803755440284,153.25483286380768,0.7447675427792647,0.2552324572207353,1.8387096774193548,0.9707112970643604,0.7877758913367982,0.7566609060892637,1.3137643889297084,5.464048122035934,0.9572048575066652,0.468600819641276,7.401355870651619,6.539074761293302,0.7232562063816038,32705.09417354404,8.31947738269149,168.83752384731028,0.5448926960974485,160.50229683667223,5.815710232120567,0.6633777175582559,15.21852860825178,78.37327253010994,5.14613238442531,0.6434112623939353,20.439200693272443,35.267944161748055,4.977503510224502,-0.0578541530878809,30.63882843570933,141150.40780024044,6.708739474908004,353.33043984544366,0.3101433041032027,850.5782135338884,5.558304288171279,0.4684927261840704,2.0913547286525,258.5233127593938,4.592547629261369,-0.6305566596374647,10.410416454751893,110.77556791477627,4.394901560101433,-0.6731696827382561,9.851345471049369
benign_144,benign,train,manual,1256,2,39.388535031847134,49.858305555701705,1.5280843618629298,1.303643502429411,0.5883376784019767,133.34399184987328,0.0028123600537393,136.18376553058624,0.8510377535844356,0.1489622464155644,1.5161290322580645,0.9820172009305552,0.8620452985527657,0.6903783701841687,3.614396110801641,5.21887608093597,0.947236707777092,0.4900023901527423,27.155710287052845,5.936172607290761,0.5344465509137055,19192.33165573269,6.9679591734022965,93.23641020094414,0.0346554598040658,424.91557465789225,5.521503046464481,0.7220365637386247,13.577834568522205,157.0305419673949,5.409566235485375,0.6127536849452733,13.799278845328708,95.60917850690429,4.569602685152933,0.098255843141132,28.40568485947316,91618.30600641336,5.745078671713285,223.98931304385005,-0.8697265943830681,2541.747102986371,5.226195063102337,1.7040398655229614,2.151004653259567,1338.1867762740314,4.262219267204984,0.5691654193524299,10.898768007205364,338.25720840871185,4.578691720971662,0.5224175455262335,5.916503426684207
benign_145,benign,train,manual,8622,2,46.15205288796103,40.39713498839601,1.052286274068377,0.4110755522998723,0.599685844398776,95.55515431924618,0.0192822925845245,360.6934318542481,0.8328013386058185,0.1671986613941815,1.423529411764706,0.9868375872713896,0.8383082158475077,0.8488910676294924,0.4260071103243526,5.094321994686072,0.9913346598333456,0.6002201193994604,3.577699676950294,6.231792770203739,0.9215850239809364,15878.334810445947,9.958950205080164,95.91581927633842,0.3549151378994968,54.90167641393309,6.780568208482109,0.2019565627393884,43.946199264901495,27.751453098838525,6.101356939584711,-0.0887770649653527,63.89922326567802,24.90955267949165,5.2966857558877,-0.0532163385441778,110.18230791302416,68075.51882806895,8.116212741043165,200.7118003474312,0.4378969358187441,415.049271254662,6.1838264149935975,0.369213738368562,14.43750704874672,250.27435602326656,4.626816182201248,0.4376467447706851,55.22807206960691,96.63636723513685,5.359184537534077,0.102731731685331,21.117125274219813
benign_146,benign,train,manual,1503,2,114.41516966067864,40.54094415667854,0.9919153968475554,0.8709167883825404,-0.3035388814580119,88.69002679052541,0.0056354187757303,145.3969680070877,0.8934250893149973,0.1065749106850026,1.1219512195121952,0.9772431729455316,0.7969247083732931,0.7331543392902298,1.5878625476143755,5.731838999837432,0.9670251836192566,0.401598682080538,11.246813816110944,6.990958012256154,0.7435246370852869,62076.5148065054,8.4285327014484,235.0413757567501,0.922577999554306,209.76412853042757,5.519180630717605,0.3564748090906195,12.858374685856742,75.05265372540619,5.024360090572802,0.4226842274456379,28.120676946629143,39.098842537654896,4.996701157457551,0.3861689874872435,23.508555157762597,255124.8452526932,6.74707123298882,479.9901732985392,0.9983119854575428,1064.8632604723762,4.394637250322087,5.292724193562589,8.605618716915348,575.5089217297523,4.274451270369426,0.2482999290462917,12.795853497753042,195.2714328219864,3.877725588116033,-0.3055036919195656,12.721662292816012
benign_147,benign,train,manual,3721,2,87.03090567051868,38.5623862233788,0.7236507556880729,-0.287790575197524,0.0858040245308354,46.876634230416926,0.0142494983380047,237.9238793849945,0.8260255277456673,0.1739744722543327,1.1029411764705883,0.9763841511388708,0.7296078431358243,0.7727817957550978,0.8508045339251744,5.618823911904661,0.9815106245992844,0.4511430150128066,7.914204972084066,6.991694649745515,0.8249068866830999,35699.88038632632,9.542820973715855,173.89288062565242,-0.174432356101319,36.14860160230701,6.597789779453152,0.09987326464875,36.55190047441655,47.927920403794936,5.626896380819076,-0.4577393948091705,30.56254447682553,11.2293117985773,5.4129057029308285,0.1338790347790522,50.46227642525062,138470.4466774268,7.855693847108384,346.70429823414986,0.2262504306542272,304.998750900495,6.203733404153866,-0.6319960854022008,6.834474126506359,450.1905050948046,5.212426249006684,0.1298389380730041,14.1601277051873,60.026320901799615,5.084575896525643,-0.2273309532175821,17.73190036850704
benign_148,benign,test,manual,11290,2,14.407794508414526,30.869212541180907,3.847599580584242,19.03123460313469,0.828856721246153,107.23441088859576,0.0430060833228563,403.5634888410568,0.8711241828932774,0.1288758171067225,1.2476190476190476,0.9861123242195946,0.820792439112453,0.9135679849720189,1.1393105500718814,2.6067730039966457,0.9549059244398754,0.8053313940125999,5.593825932639826,3.0339432369186183,0.7445819826743854,4854.255806408405,8.295026787383478,30.723247634918067,17.95465790275673,196.14776041973477,6.893301441618169,0.1597568688249946,53.09610548782638,31.71777530999809,5.864259257399096,0.0972695862675054,127.01959590293704,26.71607957599497,5.755200299322609,-0.1059226325519286,101.88834949891648,19050.44609032255,6.4971413417197486,63.90723869687891,17.41215752930909,1063.0320321653123,5.686031898277925,1.823672772959204,25.36565577898967,153.0090351604142,5.353838039577246,0.0705433616117149,50.66155571443887,69.40005901077647,5.13574463538338,0.2951455621892061,37.97369458744119
benign_149,benign,train,manual,9048,2,26.735632183908045,19.988529071695947,1.7397462837368851,3.789457632354584,0.6816736340227691,79.76640863241849,0.03470975463794,406.0487699508667,0.6896139807882677,0.3103860192117322,1.9625,0.970190864249442,0.720382165604522,0.8908054044863284,0.3661062698747934,3.8849266001204703,0.968697207141286,0.697110982585126,1.8641015123195264,4.789866546639151,0.8209353768855299,4460.254806002033,10.13140230951129,54.207076154212864,2.6271623589747524,45.95784788334381,6.714419101887855,0.0676963279510161,53.38713568458864,20.686844406967356,6.077375603124938,0.0324896805473426,69.86035351866408,11.365821652840232,5.901304424550268,-0.100420693819936,79.68487186610598,17865.4269091932,8.40540526616806,110.86024999154984,1.845718763842357,282.2335987229615,5.900049220487719,0.1926569888045392,25.394155197229,129.9136845182294,4.830692591661523,-0.1712190178213133,75.08838638148772,56.36107379552958,5.239810687992869,0.2208369156272971,30.89231029949136
