filename,class,subset,mask_source,mask_area_px,wavelet_levels,int_mean,int_std,int_skew,int_kurtosis,int_contrast_lesion_bg,int_delta_perilesional,morph_area_relative,morph_perimeter_px,morph_circularity,morph_irregularity,morph_aspect_ratio_wh,morph_solidity,morph_extent,glcm_homogeneity_d1,glcm_contrast_d1,glcm_entropy_d1,glcm_correlation_d1,glcm_homogeneity_d4,glcm_contrast_d4,glcm_entropy_d4,glcm_correlation_d4,wav_L1_LL_energy,wav_L1_LL_entropy,wav_L1_LL_mean,wav_L1_LL_kurt,wav_L1_LH_energy,wav_L1_LH_entropy,wav_L1_LH_mean,wav_L1_LH_kurt,wav_L1_HL_energy,wav_L1_HL_entropy,wav_L1_HL_mean,wav_L1_HL_kurt,wav_L1_HH_energy,wav_L1_HH_entropy,wav_L1_HH_mean,wav_L1_HH_kurt,wav_L2_LL_energy,wav_L2_LL_entropy,wav_L2_LL_mean,wav_L2_LL_kurt,wav_L2_LH_energy,wav_L2_LH_entropy,wav_L2_LH_mean,wav_L2_LH_kurt,wav_L2_HL_energy,wav_L2_HL_entropy,wav_L2_HL_mean,wav_L2_HL_kurt,wav_L2_HH_energy,wav_L2_HH_entropy,wav_L2_HH_mean,wav_L2_HH_kurt
benign_125,benign,train,manual,4905,2,47.49826707441386,39.925221221122655,1.046704942078833,0.46099089284221373,0.5285374081950287,100.0027741584058,0.011225078266600502,287.9655102491379,0.7433064908577263,0.25669350914227373,1.1794871794871795,0.9757310523155446,0.683528428092693,0.800113922418052,0.9164992600189279,5.379651161885373,0.9804901938572009,0.5197604214397114,8.047778958128394,6.532688931755982,0.8091843204594287,15650.633053422664,9.205987622738064,96.99240726176961,0.46384274039891427,119.27612822894214,6.500725813417009,0.46769415235116085,27.785313723468025,35.651297353775306,6.494607487612801,0.2712537643391737,32.59430614589567,48.68668588123597,5.641434404160531,0.1568004274842508,46.668110697354656,64935.01547495657,7.483512227598553,202.25270096366728,0.7455479578511843,1070.3909064152342,5.637562279926956,1.9521245868102297,11.702172253953327,361.017260838611,4.403188332271795,1.43047367929724,48.18914779293744,170.71457999252272,5.17557255277106,0.15167246393907385,13.010294193675378
benign_129,benign,train,manual,6490,2,54.387519260400616,48.61951644041578,1.7261702169998312,2.825269874785028,0.5335295474890219,108.84861337052595,0.014266087816672764,347.8650041818619,0.673958384308002,0.32604161569199797,2.140625,0.9728676360351178,0.7401916058385718,0.7919139547420785,1.1635027294926688,5.541583376917764,0.9832966235996321,0.532224461238433,11.531184162602147,6.735857975282823,0.8073754632082272,22047.78004270295,9.354564256244883,111.93710934724243,2.5923593747822293,183.3049505437044,6.757126602221726,0.32980592790205815,41.568638872659754,80.70389761287232,6.007185355881413,0.11826251247052703,46.95654259934902,46.08660151979797,5.935123810603146,-0.050716727181690305,48.814406801956814,96387.79891349151,7.629117958962881,238.59598821770496,2.183453426162755,1434.00658207002,6.181293081528329,1.3509915897875664,9.66290988014772,302.16561280502157,5.406203317404935,0.1522585260550402,25.28135747188678,234.9120208570212,5.014625354909358,0.19422978375661565,23.58858209955039
benign_130,benign,test,manual,14986,2,15.211197117309489,27.702147072573926,3.027092549363064,12.249302979772441,0.8479467948261924,125.7922421453126,0.05665955870120621,497.0609624385834,0.7622128733638432,0.23778712663615675,1.7547169811320755,0.9822376614006801,0.7600933252177114,0.9137745398167848,0.793045118005969,2.8369718364538667,0.9604691263253468,0.8156269612394359,4.906940814362351,3.266411671121012,0.7041769885731365,3758.2497617478493,9.236715345565468,30.686503103869924,10.855274339710604,156.59984053204215,7.348430088002622,0.6247445415418915,37.06345143306959,35.69053213555704,6.771112583661609,0.18557563686426395,82.91478807663891,36.552202669286594,6.29526442577496,-0.046790116038456495,99.0242479405133,14170.90733515658,7.691548857363413,63.74020517650253,5.369491116454094,1244.1841324204868,6.18916472714213,0.11417506405162486,21.49586963426405,167.1254377556902,6.197267301296145,0.23824384439808036,23.249402836725412,172.64275965455622,5.533964881984991,-0.19085328509506458,37.82421240732635
benign_131,benign,test,manual,67475,2,87.4929677658392,40.14494956245046,0.34739348703027945,-0.24725377165130213,0.024925783481702306,17.163080019128444,0.2642503279876142,1007.1097328662872,0.8359863206756003,0.1640136793243997,1.2298850574712643,0.988080071460852,0.8053735333785936,0.8152946767922729,0.6132597974701915,5.8102144981862525,0.9878249278736306,0.5052619343878313,4.9670343618324955,7.303815475310964,0.9007883994745207,36889.65810152525,13.608407702235516,174.96061879543413,-0.22187323569544048,28.61572140410832,10.37346404678522,0.07937392207556145,45.14419462148489,7.829188001794042,8.730337707595474,-0.033202159446988,138.15322929001206,5.252937159276859,7.337429650311278,0.01604954779696017,310.23396446870106,146605.8160994706,11.674370732040508,350.09861487634606,-0.20666520783310594,362.4269604169765,10.036170583243507,0.17935469521194833,6.386558046536642,64.7731377313672,9.378767711630399,-0.10212359404057188,22.02494548864922,22.27624849305316,7.83709718470741,-0.060168970399811,74.585054910129
benign_134,benign,train,manual,1257,2,49.87907716785998,36.764052560130054,1.2884315353542728,1.1708940835323212,0.4250459970694112,89.68952604598428,0.009638831377961074,149.84062004089355,0.7035355035105584,0.2964644964894416,2.230769230769231,0.9843382928662151,0.8335543766522975,0.7325646887836552,2.395655059663781,5.508649038717881,0.9404756078813458,0.436694722573818,16.202156907252817,6.67250691300758,0.5862672842267231,15201.950190992606,7.551041361285227,102.28003230091227,0.8543439384486318,232.995422422922,5.811931742797783,1.530981095489607,11.742311833858484,55.458646744934384,5.235791078412795,0.1721300892080254,19.619598759100946,42.86459785382406,4.768282593186206,0.15779679162168792,27.767655430843803,60375.41269770876,6.097459273428346,213.66946603130697,0.8577165060612639,1837.1404892229482,5.060920637200839,4.804970739087914,2.133304654688028,335.0361213907098,4.843637933111814,0.06667161963930851,3.3577799378106654,252.36939116518732,4.224031377263261,0.8632595309654906,6.365181992474749
benign_136,benign,train,manual,16264,2,26.668285784554843,33.59768685987863,1.6693643402626757,2.8973093755687174,0.7703806396840184,102.54865110409584,0.03159493828263654,510.433545589447,0.7844383415941909,0.2155616584058091,1.6944444444444444,0.9869530918132247,0.8229103420356086,0.8968554576076588,0.3821239577664208,3.8254798521254063,0.9883178069813713,0.7266446540984219,2.9349396727583117,4.605188372342274,0.9026774604289143,7764.192464998758,10.176016809608774,55.2781112597478,2.891092987315016,58.08136655806876,7.1727566346777465,0.2092785538072755,72.40300489645884,16.766653912399345,6.523317356886976,0.11418059682419361,88.52023177696614,14.859892922935956,6.181983680439108,-0.021616114872238266,108.6618863460523,34388.48952971367,8.353449520414765,119.06007869485217,2.8091761116873837,410.2856940020654,6.906642703245295,0.2856800902716305,18.071698250676025,83.96418925282012,6.636878038694555,0.22928074177218694,24.309308830963467,58.17557963887127,5.5995020044878485,-0.013348091231653774,45.8560349688119
benign_137,benign,train,manual,5551,2,69.72959827058187,26.64144086353438,1.06664728844871,1.1064082173102179,0.3227098331595995,75.89886976319377,0.012360110976027655,304.4507910013199,0.7525699583997391,0.24743004160026094,1.4054054054054055,0.9745435393241317,0.7212837837828465,0.8681750796318278,0.4010266993469476,4.5973169249208485,0.981040238969494,0.6337370471987853,2.835673819249438,5.659848641393732,0.8526232549874768,22040.763635020103,10.176543176558575,139.2993032804719,0.9152608199231596,87.02799850641071,6.0252821465069655,0.23113546410633987,49.70747078638991,21.01859543185959,5.805867115340979,0.1826737142640674,52.55210966804933,17.063146943168295,5.602557890696662,0.05146379103569155,61.463688360154734,88386.60153651645,8.391470209340373,280.52776957840666,0.7946166597897353,531.889985082115,5.479453427709397,0.6851868894665635,14.752525719516093,88.43575533357792,5.640789804626481,-0.19831423105857507,15.455735204783803,54.27849693264404,5.333750499762237,-0.031945274459188024,15.173769891924682
benign_139,benign,train,manual,10374,2,15.94331983805668,28.772316879767015,2.820337718432814,9.635566627628933,0.8490846779148459,102.01473849705083,0.03937240970988601,408.6345566511154,0.7807031411668728,0.21929685883312722,1.5591397849462365,0.9818285065294512,0.7692992213564929,0.9199604987109402,0.33526129318511233,2.836683397600237,0.9853588669548774,0.8091751437397967,2.233365551154475,3.3303444979281034,0.8895791062017352,4708.327085113617,8.725419853764983,34.29634317124481,8.026063367590393,76.42972316207081,6.134840411580686,0.13571354944258315,119.49653548077995,21.75071528118091,5.746967693458531,0.014034451428701916,95.31740880576103,13.677210792674273,5.721136547560462,-0.03337663329286321,115.36450515723985,22170.919393907276,6.891245298657502,76.03762856606231,7.001916034143436,348.67921456663345,5.384367173911787,0.47646456980189517,33.049944603202086,131.4911028858255,4.834848924880847,-0.02960576616005318,54.55763431763591,47.67548468467384,5.24017926762792,-0.003861478681172889,30.850047474683997
benign_14,benign,train,manual,4380,2,32.94337899543379,63.332870626748,2.5473358518068343,5.570389866347005,0.6670251321177068,70.31495031407853,0.011800554464408078,283.23758828639984,0.6860917528536207,0.3139082471463793,2.0555555555555554,0.9774603883040003,0.7307307307295117,0.853346072875661,12.643893303625237,3.7989375522643454,0.89227011016487,0.70507428068481,49.43008891544247,4.422283290796608,0.5494534581394169,19955.84960383921,7.528106892341373,69.71792131310427,5.019098478106432,631.7000070876754,6.274464715790423,1.077257205714843,24.079157686375492,538.2389079510295,6.0819634950318395,0.6366554437382234,22.595687750639403,171.97857145864444,5.262453972004399,0.06767291428831355,56.79696161357799,76713.22171178891,6.101450963145271,152.71593560608954,3.6045126053094885,6368.872834301947,5.063583414724028,3.1887709878418056,17.639851768020208,3696.1614874440197,4.5194592970503535,-0.01733776878301203,25.29123364062277,846.8494811864458,5.518655472994726,-0.4297798059536466,7.730673387925345
benign_142,benign,val,manual,4471,2,76.12793558488033,51.23543444703035,1.0723781405297452,0.9308006383379168,0.3275473075769823,122.49102437830422,0.009786153610436015,253.68123996257782,0.8730474140122602,0.12695258598773984,1.2272727272727273,0.9856701940013544,0.8363262252135497,0.7231163442656177,1.3895349558769157,6.3194224570429,0.9822671071279627,0.38034413955516677,12.1927746646606,7.739298226843022,0.8290167281099886,35599.53694614428,9.337885164032587,157.48006110063105,0.8603987077518154,130.48082359206128,6.578813246985115,0.6082689044734968,22.69463763197927,92.46288070250321,5.779740093423444,0.4926060416583235,40.31117140275371,43.38535082647382,5.512294615113823,-0.3041306458237092,50.974874145940234,156601.6668524846,7.540829181795139,332.63870901160846,0.6869333889620366,1323.0476864159662,5.143257733952971,1.3809046757586037,15.52124781337935,564.8293240185333,5.341638224280791,0.10462452313935401,12.959314332320758,271.8070462027814,4.853835710760067,-0.42554569990438834,15.391868739635523
benign_143,benign,train,manual,1392,2,81.24209770114942,32.882752932612505,1.0310198207034205,1.2945146191091972,0.2339627024897436,111.07124379211862,0.005380375544028425,153.25483286380768,0.7447675427792647,0.2552324572207353,1.8387096774193548,0.9707112970643605,0.7877758913367982,0.7566609060892637,1.3137643889297084,5.464048122035934,0.9572048575066653,0.468600819641276,7.401355870651619,6.539074761293302,0.7232562063816038,32705.094173544036,8.31947738269149,168.83752384731028,0.5448926960974485,160.50229683667223,5.8157102321205665,0.6633777175582559,15.21852860825178,78.37327253010994,5.14613238442531,0.6434112623939353,20.439200693272443,35.267944161748055,4.977503510224502,-0.0578541530878809,30.63882843570933,141150.40780024044,6.708739474908004,353.33043984544366,0.3101433041032027,850.5782135338884,5.5583042881712785,0.4684927261840704,2.0913547286525,258.5233127593938,4.592547629261369,-0.6305566596374647,10.410416454751893,110.77556791477627,4.394901560101433,-0.6731696827382561,9.851345471049369
benign_144,benign,train,manual,1256,2,39.388535031847134,49.858305555701705,1.5280843618629298,1.303643502429411,0.5883376784019767,133.34399184987328,0.002812360053739301,136.18376553058624,0.8510377535844356,0.14896224641556444,1.5161290322580645,0.9820172009305551,0.8620452985527657,0.6903783701841687,3.614396110801641,5.21887608093597,0.9472367077770919,0.4900023901527423,27.155710287052845,5.936172607290761,0.5344465509137055,19192.331655732694,6.9679591734022965,93.23641020094414,0.034655459804065814,424.91557465789225,5.521503046464481,0.7220365637386247,13.577834568522203,157.0305419673949,5.409566235485375,0.6127536849452733,13.799278845328708,95.60917850690427,4.569602685152933,0.098255843141132,28.40568485947316,91618.30600641335,5.745078671713285,223.98931304385005,-0.8697265943830681,2541.747102986371,5.226195063102337,1.7040398655229614,2.151004653259567,1338.1867762740314,4.2622192672049835,0.5691654193524299,10.898768007205364,338.25720840871185,4.578691720971662,0.5224175455262335,5.916503426684207
benign_145,benign,train,manual,8622,2,46.15205288796103,40.39713498839601,1.052286274068377,0.41107555229987236,0.599685844398776,95.55515431924618,0.019282292584524532,360.69343185424805,0.8328013386058185,0.1671986613941815,1.423529411764706,0.9868375872713896,0.8383082158475077,0.8488910676294924,0.4260071103243526,5.094321994686072,0.9913346598333457,0.6002201193994604,3.577699676950294,6.231792770203739,0.9215850239809363,15878.334810445947,9.958950205080164,95.91581927633842,0.3549151378994968,54.90167641393309,6.780568208482109,0.20195656273938842,43.946199264901495,27.751453098838525,6.1013569395847105,-0.08877706496535276,63.89922326567802,24.90955267949165,5.2966857558877,-0.05321633854417789,110.18230791302415,68075.51882806895,8.116212741043165,200.71180034743116,0.4378969358187441,415.04927125466196,6.1838264149935975,0.369213738368562,14.43750704874672,250.27435602326656,4.626816182201248,0.43764674477068516,55.22807206960691,96.63636723513683,5.359184537534077,0.10273173168533101,21.117125274219813
benign_146,benign,train,manual,1503,2,114.41516966067864,40.54094415667854,0.9919153968475554,0.8709167883825404,-0.3035388814580119,88.69002679052541,0.0056354187757303685,145.3969680070877,0.8934250893149973,0.10657491068500269,1.1219512195121952,0.9772431729455316,0.7969247083732931,0.7331543392902298,1.5878625476143755,5.731838999837432,0.9670251836192566,0.401598682080538,11.246813816110944,6.990958012256154,0.7435246370852869,62076.514806505395,8.4285327014484,235.0413757567501,0.922577999554306,209.76412853042754,5.519180630717605,0.35647480909061957,12.858374685856742,75.05265372540619,5.024360090572802,0.4226842274456379,28.120676946629143,39.098842537654896,4.996701157457551,0.38616898748724354,23.508555157762594,255124.8452526932,6.74707123298882,479.99017329853916,0.9983119854575428,1064.8632604723762,4.394637250322087,5.292724193562589,8.605618716915348,575.5089217297523,4.274451270369426,0.24829992904629172,12.795853497753042,195.2714328219864,3.877725588116033,-0.3055036919195656,12.721662292816013
benign_147,benign,train,manual,3721,2,87.03090567051868,38.562386223378795,0.7236507556880729,-0.28779057519752405,0.08580402453083547,46.876634230416926,0.014249498338004754,237.9238793849945,0.8260255277456673,0.1739744722543327,1.1029411764705883,0.9763841511388707,0.7296078431358243,0.7727817957550978,0.8508045339251744,5.618823911904661,0.9815106245992844,0.4511430150128066,7.914204972084066,6.991694649745515,0.8249068866830999,35699.88038632632,9.542820973715855,173.89288062565242,-0.17443235610131902,36.14860160230701,6.5977897794531515,0.09987326464875003,36.55190047441655,47.927920403794936,5.626896380819076,-0.45773939480917053,30.56254447682553,11.229311798577301,5.4129057029308285,0.13387903477905225,50.46227642525062,138470.4466774268,7.855693847108384,346.70429823414986,0.22625043065422723,304.998750900495,6.203733404153866,-0.6319960854022008,6.834474126506359,450.1905050948046,5.212426249006684,0.12983893807300417,14.1601277051873,60.026320901799615,5.084575896525643,-0.2273309532175821,17.73190036850704
benign_148,benign,test,manual,11290,2,14.407794508414526,30.869212541180907,3.847599580584242,19.03123460313469,0.828856721246153,107.23441088859576,0.04300608332285634,403.5634888410568,0.8711241828932774,0.12887581710672258,1.2476190476190476,0.9861123242195946,0.820792439112453,0.9135679849720187,1.1393105500718814,2.6067730039966457,0.9549059244398754,0.8053313940125999,5.593825932639826,3.0339432369186183,0.7445819826743854,4854.255806408405,8.295026787383478,30.723247634918067,17.95465790275673,196.14776041973474,6.893301441618169,0.15975686882499465,53.09610548782638,31.71777530999809,5.864259257399096,0.09726958626750547,127.01959590293703,26.716079575994975,5.755200299322609,-0.10592263255192864,101.88834949891648,19050.44609032255,6.4971413417197486,63.90723869687891,17.41215752930909,1063.0320321653123,5.686031898277925,1.8236727729592042,25.36565577898967,153.0090351604142,5.353838039577246,0.07054336161171493,50.66155571443887,69.40005901077647,5.1357446353833796,0.2951455621892061,37.97369458744119
benign_149,benign,train,manual,9048,2,26.735632183908045,19.988529071695947,1.7397462837368851,3.7894576323545834,0.6816736340227691,79.76640863241849,0.03470975463794002,406.0487699508667,0.6896139807882677,0.31038601921173226,1.9625,0.9701908642494421,0.720382165604522,0.8908054044863284,0.36610626987479344,3.8849266001204703,0.9686972071412859,0.697110982585126,1.8641015123195264,4.789866546639151,0.8209353768855299,4460.254806002033,10.13140230951129,54.207076154212864,2.6271623589747524,45.95784788334381,6.714419101887855,0.06769632795101613,53.387135684588635,20.686844406967353,6.077375603124938,0.03248968054734264,69.86035351866408,11.365821652840232,5.901304424550268,-0.10042069381993605,79.68487186610598,17865.4269091932,8.40540526616806,110.86024999154985,1.8457187638423571,282.2335987229615,5.900049220487719,0.19265698880453927,25.394155197228997,129.9136845182294,4.830692591661523,-0.17121901782131335,75.08838638148772,56.36107379552958,5.239810687992869,0.22083691562729713,30.892310299491356
